HP|202105|20210609
PS|36225AAB6|780002|X|SP|19941101|6.5|20240715|100005000|137955.59|.00137948|9999|Multiple Issuers|141493.6|79520.91|81901.58|7|28|328|360||94||707|||||||
PS|36225AAE0|780005|X|SP|19941101|8.5|20241115|101005000|76834.61|.0007607|9999|Multiple Issuers|78769.34|53154.38|53741.24|9|36|320|360||96||686|||||||
PS|36225AAF7|780006|X|SP|19941101|8.5|20241115|100555641|101108.27|.00100549|9999|Multiple Issuers|103643.32|59608.59|66544.49|9|35|322|360||98||652|||||||
PS|36225AAK6|780010|X|SP|19941101|9.5|20230315|146740848|186.42|.00000127|9999|Multiple Issuers|201.4|35425.79|35425.79|10|8|350|360||85||598|||||||
PS|36225AAM2|780012|X|SP|19941101|9.5|20241015|13014196|122.86|.00000944|9999|Multiple Issuers|132.7|34980|34980|10|13|345|360||94||752|||||||
PS|36225AAQ3|780015|X|SP|19941101|9|20241115|20984159|2388.24|.00011381|9999|Multiple Issuers|2463.79|97475.21|97475.21|9.5|21|334|360||96||756|||||||
PS|36225AAR1|780016|X|SP|19941101|8.5|20211215|66192091|4.92|.00000007|9999|Multiple Issuers|5.96|52782|52782|9|6|353|360||96||697|||||||
PS|36225AAS9|780017|X|SP|19941101|9.5|20241015|17659828|4.7|.00000026|9999|Multiple Issuers|6.2|25811.15|25811.15|10|4|353|360||100||673|||||||
PS|36225AAW0|780021|X|SP|19941201|7.5|20231215|236005000|131460.71|.00055702|9999|Multiple Issuers|135983.57|57909.39|58771.87|8|21|337|360||91||731|||||||
PS|36225AAX8|780022|X|SP|19941201|10|20241015|28454532|60.51|.00000212|9999|Multiple Issuers|96.18|30960|30960|10.5|3|345|360||100||606|||||||
PS|36225AAY6|780023|X|SP|19941201|7|20240915|157417625|192139.14|.00122056|9999|Multiple Issuers|196918.56|70115.08|72574.36|7.5|28|328|360||94||708|||||||
PS|36225AA59|780028|X|SP|19941201|8|20241115|100368973|82702.81|.00082398|9999|Multiple Issuers|85302.28|62516.81|64533.13|8.5|28|329|360||92||687|||||||
PS|36225AA67|780029|X|SP|19941201|9|20241115|128018370|580.22|.00000453|9999|Multiple Issuers|843.82|67557.15|67560.38|9.5|4|356|360||101||781|||||||
PS|36225AA75|780030|X|SP|19941201|7|20240615|102041657|114174.95|.0011189|9999|Multiple Issuers|117980.41|79013.7|82022|7.5|26|330|360||93||682|||||||
PS|36225AA83|780031|X|SP|19941201|7|20240715|202035707|270714.8|.00133993|9999|Multiple Issuers|278706.32|74263.44|76609.7|7.5|30|327|360||96||662|||||||
PS|36225AA91|780032|X|SP|19941201|6.5|20240815|303032574|550155.65|.0018155|9999|Multiple Issuers|564787.24|77645.75|79312.66|7|29|328|360||96||728|||||||
PS|36225ABA7|780033|X|SP|19941201|6.5|20240715|240009229|370142.93|.0015422|9999|Multiple Issuers|379328.66|73611.7|75609.81|7|28|328|360||96||660|||||||
PS|36225ABB5|780034|X|SP|19941201|7|20240815|335116970|427635.72|.00127607|9999|Multiple Issuers|438678.7|73950.56|75960.04|7.5|27|329|360||95||689|||||||
PS|36225ABC3|780035|X|SP|19941201|6.5|20240715|195804475|349498.89|.00178493|9999|Multiple Issuers|357616.45|82727.54|86641.61|7|28|329|360||96||677|||||||
